Sales office's Description,Invoice No.,Invoice Line Item No.,Invoice Date,Material,Material Description,Quantity,UOM,Sales Order No.,Sales Order  Item No.,Sales Order Type,Customer purchase order number,Payment Terms,Sold-to Party,Sold-to Name,Ship-to Party,Ship-to Name,Bill-to Party,Bill-to Name,Payer,Payer Name,Sales Rep,Sales Rep Name
IR,RB15950017,10,19-04-18,RKA731300-BX000020,ACRYLAX-7313,100.000,KG,1000148596,10,ZGOR,P180416,Z000,BG00013331,บริษัท เคมีเมท จำกัด,BG00013460,บริษัท ไทยอุตสาหกรรมเครื่องปั้นดินเ,BG00013331,บริษัท เคมีเมท จำกัด,BG00013331,บริษัท เคมีเมท จำกัด,SG00000028,MR. PRAMOTE R.
IR,RB15950018,10,19-04-18,UGGTP9530-CN000180,TAKELAC PP9530,270.000,KG,1000149335,10,ZGOR,CPO1804-045,Z060,BG00013472,บริษัท จี.ดี.ซี. แกรนด์ ไดมอนด์ จำก,BG00013483,SIAM SUCCESS,BG00013472,บริษัท จี.ดี.ซี. แกรนด์ ไดมอนด์ จำก,BG00013472,บริษัท จี.ดี.ซี. แกรนด์ ไดมอนด์ จำก,SG00000075,MR. THAPANUT P.
IR,RB15950018,20,19-04-18,UGGI93000-CN000180,TAKENATE I9300,270.000,KG,1000149335,20,ZGOR,CPO1804-045,Z060,BG00013472,บริษัท จี.ดี.ซี. แกรนด์ ไดมอนด์ จำก,BG00013483,SIAM SUCCESS,BG00013472,บริษัท จี.ดี.ซี. แกรนด์ ไดมอนด์ จำก,BG00013472,บริษัท จี.ดี.ซี. แกรนด์ ไดมอนด์ จำก,SG00000075,MR. THAPANUT P.
UU,RB15950019,10,19-04-18,UGP125KTH-DR000200,Actcol TUF-125K(TH),600.000,KG,1000148804,10,ZGOR,460390559,Z090,BG00014153,บริษัท เซนแทค จำกัด,BG00014153,บริษัท เซนแทค จำกัด,BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกัด,BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกัด,SG00000055,MR. WICHANCHAI  S.
UU,RB15950019,20,19-04-18,UGMTU125B-DR000230,COSMONATE TUF-125B,230.000,KG,1000148804,20,ZGOR,460390559,Z090,BG00014153,บริษัท เซนแทค จำกัด,BG00014153,บริษัท เซนแทค จำกัด,BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกัด,BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกัด,SG00000055,MR. WICHANCHAI  S.
IR,RB15950020,10,19-04-18,UGGT9690V-DR000018,TAKELAC PP-9690V,126.000,KG,1000148803,10,ZGOR,'-,Z000,BG00019205,บริษัท ริบบิ้นระฆัง จำกัด,BG00019205,บริษัท ริบบิ้นระฆัง จำกัด,BG00019205,บริษัท ริบบิ้นระฆัง จำกัด,BG00019205,บริษัท ริบบิ้นระฆัง จำกัด,SG00000028,MR. PRAMOTE R.
UU,RB15950021,10,19-04-18,UGPHD1440-BLK01100,THAMOL HARD-1440,"2,200.000",KG,1000148806,10,ZGOR,88G09978,Z060,BG00014016,บริษัท เอ็นเอชเค สปริง,BG00014016,บริษัท เอ็นเอชเค สปริง,BG00014016,บริษัท เอ็นเอชเค สปริง,BG00014016,บริษัท เอ็นเอชเค สปริง,SG00000055,MR. WICHANCHAI  S.
UU,RB15950021,20,19-04-18,UGPV1205A-BLK01100,THAMOL VB-1205-A,"3,300.000",KG,1000148806,20,ZGOR,88G09978,Z060,BG00014016,บริษัท เอ็นเอชเค สปริง,BG00014016,บริษัท เอ็นเอชเค สปริง,BG00014016,บริษัท เอ็นเอชเค สปริง,BG00014016,บริษัท เอ็นเอชเค สปริง,SG00000055,MR. WICHANCHAI  S.
UU,RB15950022,10,19-04-18,UGTCOTM20-DR000250,COSMONATE TM-20,750.000,KG,1000149397,10,ZGOR,460391501,Z090,BG00014072,บริษัท โตโยต้า โบโชกุ เกตเวย์,BG00014072,บริษัท โตโยต้า โบโชกุ เกตเวย์,BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกัด,BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกัด,SG00000055,MR. WICHANCHAI  S.
UU,RB15950022,20,19-04-18,UGPH1015A-BLK01000,HARD-1015-A,"1,000.000",KG,1000149397,20,ZGOR,460391501,Z090,BG00014072,บริษัท โตโยต้า โบโชกุ เกตเวย์,BG00014072,บริษัท โตโยต้า โบโชกุ เกตเวย์,BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกัด,BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกัด,SG00000055,MR. WICHANCHAI  S.
UU,RB15950023,10,19-04-18,UGMMC120K-DR000250,COSMONATE MC-120,250.000,KG,1000149396,10,ZGOR,18L04554,M131,BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย จำกัด,BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย จำกัด,BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย จำกัด,BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย จำกัด,SG00000056,MR. KEAITTICHAI  A.
UU,RB15950023,20,19-04-18,UGPHR1449-DR000200,THAMOL HR-1449,600.000,KG,1000149396,20,ZGOR,18L04554,M131,BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย จำกัด,BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย จำกัด,BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย จำกัด,BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย จำกัด,SG00000056,MR. KEAITTICHAI  A.
IR,RB15950024,30,19-04-18,RKBB610CT-PB000120,PROMINATE BMST-610CT,"1,200.000",KG,1000148236,30,ZGOR,4500041237,Z060,BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำกัด (ม,BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำกัด (ม,BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำกัด (ม,BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำกัด (ม,SG00000040,MS. SUTINA CHONLACHIT
IR,RB15950025,30,19-04-18,RKBB610CT-PB000120,PROMINATE BMST-610CT,"-1,200.000",KG,1000148236,30,ZGOR,4500041237,Z060,BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำกัด (ม,BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำกัด (ม,BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำกัด (ม,BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำกัด (ม,SG00000040,MS. SUTINA CHONLACHIT
IR,RB15950026,30,19-04-18,RKBB610CT-PB000120,PROMINATE BMST-610CT,"1,200.000",KG,1000148236,30,ZGOR,4500041237,Z060,BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำกัด (ม,BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำกัด (ม,BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำกัด (ม,BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำกัด (ม,SG00000040,MS. SUTINA CHONLACHIT
UU,RB15950027,10,19-04-18,UGPEPR140-DR000220,EPOMIK R140,"2,200.000",KG,1000149489,10,ZGOR,2018-04-088,Z090,BG00022936,บริษัท สยาม อินโนเคม จำกัด,BG00022950,บริษัท สยาม อินโนเคม จำกัด,BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,SG00000056,MR. KEAITTICHAI  A.
UU,RB15950028,10,19-04-18,1-DR C DENT / U,EMPTY DRUM C (DENT),200,EA,1000149541,10,ZGOR,'-,Z000,BG00012082,ห้างหุ้นส่วนจำกัด ภูริทัต โปรดัคส์,BG00012082,ห้างหุ้นส่วนจำกัด ภูริทัต โปรดัคส์,BG00012082,ห้างหุ้นส่วนจำกัด ภูริทัต โปรดัคส์,BG00012082,ห้างหุ้นส่วนจำกัด ภูริทัต โปรดัคส์,SG00000059,URETHANE Dept.
UU,RB15950029,10,19-04-18,31036-FARMIN DM24C,FARMIN DM24C,20.000,KG,1000148457,10,ZGOR,2018-04-083,Z075,BG00014156,บริษัท ซาร์พ เทคโนเคม จำกัด,BG00014156,บริษัท ซาร์พ เทคโนเคม จำกัด,BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,SG00000056,MR. KEAITTICHAI  A.
IR,RB15950030,10,10-04-18,RKOSUNFX0-KY000200,SUNSOFTER FX,60.000,KG,1000148671,10,ZGOR,PO61040105,Z060,BG00013195,บริษัท โพเดียม โฮลดิ้ง กรุ๊ป จำกัด,BG00013195,บริษัท โพเดียม โฮลดิ้ง กรุ๊ป จำกัด,BG00013195,บริษัท โพเดียม โฮลดิ้ง กรุ๊ป จำกัด,BG00013195,บริษัท โพเดียม โฮลดิ้ง กรุ๊ป จำกัด,SG00000028,MR. PRAMOTE R.
IR,RB15950030,20,10-04-18,RKVBW3006-DR000100,BONDWOOD-3006,200.000,KG,1000148671,20,ZGOR,PO61040105,Z060,BG00013195,บริษัท โพเดียม โฮลดิ้ง กรุ๊ป จำกัด,BG00013195,บริษัท โพเดียม โฮลดิ้ง กรุ๊ป จำกัด,BG00013195,บริษัท โพเดียม โฮลดิ้ง กรุ๊ป จำกัด,BG00013195,บริษัท โพเดียม โฮลดิ้ง กรุ๊ป จำกัด,SG00000028,MR. PRAMOTE R.
IR,RB15950030,30,10-04-18,RKVBW1001-DR000100,BONDWOOD-1001,100.000,KG,1000148671,30,ZGOR,PO61040105,Z060,BG00013195,บริษัท โพเดียม โฮลดิ้ง กรุ๊ป จำกัด,BG00013195,บริษัท โพเดียม โฮลดิ้ง กรุ๊ป จำกัด,BG00013195,บริษัท โพเดียม โฮลดิ้ง กรุ๊ป จำกัด,BG00013195,บริษัท โพเดียม โฮลดิ้ง กรุ๊ป จำกัด,SG00000028,MR. PRAMOTE R.
UU,RB15950031,10,19-04-18,UGMMC8500-DR000230,COSMONATE MC-85,230.000,KG,1000148463,10,ZGOR,PO180409-043,Z060,BG00014014,บริษัท เอส ที บี เท็กซ์ไทล์,BG00014015,บริษัท เอส ที บี เท็กซ์ไทล์ อินดัสต,BG00014014,บริษัท เอส ที บี เท็กซ์ไทล์,BG00014014,บริษัท เอส ที บี เท็กซ์ไทล์,SG00000056,MR. KEAITTICHAI  A.
UU,RB15950031,20,19-04-18,UGPMP2164-DR000200,MP-2164(D),600.000,KG,1000148463,20,ZGOR,PO180409-043,Z060,BG00014014,บริษัท เอส ที บี เท็กซ์ไทล์,BG00014015,บริษัท เอส ที บี เท็กซ์ไทล์ อินดัสต,BG00014014,บริษัท เอส ที บี เท็กซ์ไทล์,BG00014014,บริษัท เอส ที บี เท็กซ์ไทล์,SG00000056,MR. KEAITTICHAI  A.
UU,RB15950032,10,19-04-18,UGMCOSPHK-DR000225,COSMONATE-PH,900.000,KG,1000148605,10,ZGOR,PO20180400113,Z030,BG00013992,บริษัท โยโกฮามา รับเบอร์,BG00013992,บริษัท โยโกฮามา รับเบอร์,BG00013992,บริษัท โยโกฮามา รับเบอร์,BG00013992,บริษัท โยโกฮามา รับเบอร์,SG00000056,MR. KEAITTICHAI  A.
UU,RB15950033,10,13-04-18,UGTCOST80-DR000250,COSMONATE T-80,"2,500.000",KG,1000148665,10,ZGOR,61-0097,M331,BG00018077,บริษัท สยามอีเทอร์โฟม จำกัด,BG00018077,บริษัท สยามอีเทอร์โฟม จำกัด,BG00018077,บริษัท สยามอีเทอร์โฟม จำกัด,BG00018077,บริษัท สยามอีเทอร์โฟม จำกัด,SG00000079,MR.PHASAKORN C.
IR,RB15950034,10,20-04-18,ERABW5600-DR000100,STRUCT BOND BW-5600,500.000,KG,1000149475,10,ZGOR,P180418,Z000,BG00013331,บริษัท เคมีเมท จำกัด,BG00013368,ไซแอมวู๊ดเด้นแวร์ (นิ่มซี่เส็งขนส่ง,BG00013331,บริษัท เคมีเมท จำกัด,BG00013331,บริษัท เคมีเมท จำกัด,SG00000028,MR. PRAMOTE R.
IR,RB15950034,20,20-04-18,UGMCM200R-KY000050,COSMONATE M-200,50.000,KG,1000149475,20,ZGOR,P180418,Z000,BG00013331,บริษัท เคมีเมท จำกัด,BG00013368,ไซแอมวู๊ดเด้นแวร์ (นิ่มซี่เส็งขนส่ง,BG00013331,บริษัท เคมีเมท จำกัด,BG00013331,บริษัท เคมีเมท จำกัด,SG00000028,MR. PRAMOTE R.
IR,RB15950035,10,20-04-18,ERABW5600-DR000100,STRUCT BOND BW-5600,100.000,KG,1000149399,10,ZGOR,P180417,M331,BG00013331,บริษัท เคมีเมท จำกัด,BG00013354,ศิรินุวัฒน์,BG00013331,บริษัท เคมีเมท จำกัด,BG00013331,บริษัท เคมีเมท จำกัด,SG00000028,MR. PRAMOTE R.
IR,RB15950036,10,20-04-18,RKVV25000-DR000100,VINYLAX-25,100.000,KG,1000149600,10,ZGOR,P180419,M331,BG00013331,บริษัท เคมีเมท จำกัด,BG00013346,บ. ถาวรลำปาง จำกัด (บุญทัตขนส่ง),BG00013331,บริษัท เคมีเมท จำกัด,BG00013331,บริษัท เคมีเมท จำกัด,SG00000028,MR. PRAMOTE R.
IR,RB15950037,10,20-04-18,RKVV15IM0-DR000100,VINYLAX-15IM,400.000,KG,1000149498,10,ZGOR,'-,Z060,BG00012959,บริษัท ลัคกี้เท็คซ์ (ไทย) จำกัด (มห,BG00012959,บริษัท ลัคกี้เท็คซ์ (ไทย) จำกัด (มห,BG00012959,บริษัท ลัคกี้เท็คซ์ (ไทย) จำกัด (มห,BG00012959,บริษัท ลัคกี้เท็คซ์ (ไทย) จำกัด (มห,SG00000030,MR. VISIT R.
IR,RB15950038,10,20-04-18,RKOSUNA30-DR000190,SUNSOFTER A-300,380.000,KG,1000149485,10,ZGOR,028/1390,Z090,BG00013102,บริษัท ไทยสเตเฟล็กซ์ จำกัด,BG00013102,บริษัท ไทยสเตเฟล็กซ์ จำกัด,BG00013102,บริษัท ไทยสเตเฟล็กซ์ จำกัด,BG00013102,บริษัท ไทยสเตเฟล็กซ์ จำกัด,SG00000030,MR. VISIT R.
IR,RB15950038,20,20-04-18,RKA3341HB-BLK01000,ACRYLAX-3341HB,"1,000.000",KG,1000149485,20,ZGOR,028/1390,Z090,BG00013102,บริษัท ไทยสเตเฟล็กซ์ จำกัด,BG00013102,บริษัท ไทยสเตเฟล็กซ์ จำกัด,BG00013102,บริษัท ไทยสเตเฟล็กซ์ จำกัด,BG00013102,บริษัท ไทยสเตเฟล็กซ์ จำกัด,SG00000030,MR. VISIT R.
IR,RB15950039,10,20-04-18,ERABW5600-DR000100,STRUCT BOND BW-5600,"1,500.000",KG,1000149444,10,ZGOR,'-,Z060,BG00013055,บริษัท  สตาร์-บอนด์  (ไทยแลนด์)  จำ,BG00013055,บริษัท  สตาร์-บอนด์  (ไทยแลนด์)  จำ,BG00013055,บริษัท  สตาร์-บอนด์  (ไทยแลนด์)  จำ,BG00013055,บริษัท  สตาร์-บอนด์  (ไทยแลนด์)  จำ,SG00000028,MR. PRAMOTE R.
IR,RB15950040,10,20-04-18,ENJQ17090-DR000200,OLESTER Q1709,200.000,KG,1000149441,10,ZGOR,RMT6101454,Z105,BG00013075,บริษัท ไท-โย เพนท์  (ประเทศไทย) จำก,BG00013075,บริษัท ไท-โย เพนท์  (ประเทศไทย) จำก,BG00013075,บริษัท ไท-โย เพนท์  (ประเทศไทย) จำก,BG00013075,บริษัท ไท-โย เพนท์  (ประเทศไทย) จำก,SG00000075,MR. THAPANUT P.
IR,RB15950041,10,20-04-18,RKVV22100-DR000100,VINYLAX-221,"1,000.000",KG,1000149438,10,ZGOR,RMC6100570,Z120,BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี้ จำก,BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี้ จำก,BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี้ จำก,BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี้ จำก,SG00000028,MR. PRAMOTE R.
IR,RB15950042,10,20-04-18,ESA135NNR-DR000230,ESTAR R135NNN,460.000,KG,1000149430,10,ZGOR,'-,Z090,BG00012069,บริษัท เอ็มเค โพลีเอสเตอร์เรซิ่น จำ,BG00012069,บริษัท เอ็มเค โพลีเอสเตอร์เรซิ่น จำ,BG00012069,บริษัท เอ็มเค โพลีเอสเตอร์เรซิ่น จำ,BG00012069,บริษัท เอ็มเค โพลีเอสเตอร์เรซิ่น จำ,SG00000040,MS. SUTINA CHONLACHIT
IR,RB15950042,20,20-04-18,ESA235PNR-DR000220,ESTAR R235TP(N),"2,200.000",KG,1000149430,20,ZGOR,'-,Z090,BG00012069,บริษัท เอ็มเค โพลีเอสเตอร์เรซิ่น จำ,BG00012069,บริษัท เอ็มเค โพลีเอสเตอร์เรซิ่น จำ,BG00012069,บริษัท เอ็มเค โพลีเอสเตอร์เรซิ่น จำ,BG00012069,บริษัท เอ็มเค โพลีเอสเตอร์เรซิ่น จำ,SG00000040,MS. SUTINA CHONLACHIT
IR,RB15950043,10,20-04-18,ENJQR331T-DR000200,OLESTER QR331T,800.000,KG,1000149401,10,ZGOR,cancel,Z090,BG00012958,บริษัท ลีน่า (ประเทศไทย) จำกัด,BG00012958,บริษัท ลีน่า (ประเทศไทย) จำกัด,BG00012958,บริษัท ลีน่า (ประเทศไทย) จำกัด,BG00012958,บริษัท ลีน่า (ประเทศไทย) จำกัด,SG00000036,MR. SONGTHAM C.
IR,RB15950044,10,20-04-18,ERABW5600-KY000036,STRUCT BOND BW-5600,360.000,KG,1000149370,10,ZGOR,'-,Z030,BG00013047,บริษัท สันต์ไทย จำกัด,BG00013047,บริษัท สันต์ไทย จำกัด,BG00013047,บริษัท สันต์ไทย จำกัด,BG00013047,บริษัท สันต์ไทย จำกัด,SG00000075,MR. THAPANUT P.
IR,RB15950044,20,20-04-18,UGMCM200R-KY000054,COSMONATE M-200,54.000,KG,1000149370,20,ZGOR,'-,Z030,BG00013047,บริษัท สันต์ไทย จำกัด,BG00013047,บริษัท สันต์ไทย จำกัด,BG00013047,บริษัท สันต์ไทย จำกัด,BG00013047,บริษัท สันต์ไทย จำกัด,SG00000075,MR. THAPANUT P.
IR,RB15950045,10,20-04-18,UGMPM2000-DR000250,WANNATE PM-200,250.000,KG,1000149585,10,ZGOR,PO.61032979,Z030,BG00013494,บริษัท วู้ดเวอร์ค ไซโตะ จำกัด,BG00013496,ช.ชาญชัยขนส่ง,BG00013494,บริษัท วู้ดเวอร์ค ไซโตะ จำกัด,BG00013494,บริษัท วู้ดเวอร์ค ไซโตะ จำกัด,SG00000028,MR. PRAMOTE R.
IR,RB15950046,10,20-04-18,ERABW5600-DR000100,STRUCT BOND BW-5600,400.000,KG,1000149359,10,ZGOR,OK153/2018,Z000,BG00013464,บริษัท โอ.เค.วู้ดโปรดั๊ค จำกัด,BG00013465,โรงงานปทุม,BG00013464,บริษัท โอ.เค.วู้ดโปรดั๊ค จำกัด,BG00013464,บริษัท โอ.เค.วู้ดโปรดั๊ค จำกัด,SG00000028,MR. PRAMOTE R.
IR,RB15950046,20,20-04-18,UGMCM200R-KY000050,COSMONATE M-200,60.000,KG,1000149359,20,ZGOR,OK153/2018,Z000,BG00013464,บริษัท โอ.เค.วู้ดโปรดั๊ค จำกัด,BG00013465,โรงงานปทุม,BG00013464,บริษัท โอ.เค.วู้ดโปรดั๊ค จำกัด,BG00013464,บริษัท โอ.เค.วู้ดโปรดั๊ค จำกัด,SG00000028,MR. PRAMOTE R.
IR,RB15950047,20,20-04-18,RKVV61450-BLK01000,VINYLAX-6145,"2,000.000",KG,1000148913,20,ZGOR,4501206474,Z105,BG00012911,บริษัท ฟรีสแลนด์คัมพิน่า (ประเทศไทย,BG00012912,FACTORY,BG00012911,บริษัท ฟรีสแลนด์คัมพิน่า (ประเทศไทย,BG00012911,บริษัท ฟรีสแลนด์คัมพิน่า (ประเทศไทย,SG00000028,MR. PRAMOTE R.
IR,RB15950048,10,20-04-18,UGGTP9530-CN000180,TAKELAC PP9530,360.000,KG,1000148790,10,ZGOR,PO6104024,Z060,BG00013524,บริษัท ซีเอ็นเอ็น แพ็คกิ้ง จำกัด,BG00013524,บริษัท ซีเอ็นเอ็น แพ็คกิ้ง จำกัด,BG00013524,บริษัท ซีเอ็นเอ็น แพ็คกิ้ง จำกัด,BG00013524,บริษัท ซีเอ็นเอ็น แพ็คกิ้ง จำกัด,SG00000081,TAKDANAI Y.
IR,RB15950048,20,20-04-18,UGGI93000-CN000180,TAKENATE I9300,360.000,KG,1000148790,20,ZGOR,PO6104024,Z060,BG00013524,บริษัท ซีเอ็นเอ็น แพ็คกิ้ง จำกัด,BG00013524,บริษัท ซีเอ็นเอ็น แพ็คกิ้ง จำกัด,BG00013524,บริษัท ซีเอ็นเอ็น แพ็คกิ้ง จำกัด,BG00013524,บริษัท ซีเอ็นเอ็น แพ็คกิ้ง จำกัด,SG00000081,TAKDANAI Y.
IR,RB15950049,10,20-04-18,RKA9612BT-BLK01000,ACRYLAX-9612BT,"5,000.000",KG,1000148642,10,ZGOR,046308,Z090,BG00013081,บริษัท ไทยบอนด์อุตสาหกรรม จำกัด,BG00013082,NAWANAKORN,BG00013081,บริษัท ไทยบอนด์อุตสาหกรรม จำกัด,BG00013081,บริษัท ไทยบอนด์อุตสาหกรรม จำกัด,SG00000030,MR. VISIT R.
IR,RB15950050,10,20-04-18,ENJQ193X0-DR000200,OLESTER Q193X,"2,400.000",KG,1000148369,10,ZGOR,PO0001994,Z090,BG00013662,บริษัท สก๊อต เพ้นท์ จำกัด,BG00013662,บริษัท สก๊อต เพ้นท์ จำกัด,BG00013662,บริษัท สก๊อต เพ้นท์ จำกัด,BG00013662,บริษัท สก๊อต เพ้นท์ จำกัด,SG00000036,MR. SONGTHAM C.
IR,RB15950050,20,20-04-18,ENJQR2020-DR000200,OLESTER QR202,"2,000.000",KG,1000148369,20,ZGOR,PO0001994,Z090,BG00013662,บริษัท สก๊อต เพ้นท์ จำกัด,BG00013662,บริษัท สก๊อต เพ้นท์ จำกัด,BG00013662,บริษัท สก๊อต เพ้นท์ จำกัด,BG00013662,บริษัท สก๊อต เพ้นท์ จำกัด,SG00000036,MR. SONGTHAM C.
IR,RB15950050,30,20-04-18,ENJQB5100-DR000200,OLESTER QB510,"1,000.000",KG,1000148369,30,ZGOR,PO0001994,Z090,BG00013662,บริษัท สก๊อต เพ้นท์ จำกัด,BG00013662,บริษัท สก๊อต เพ้นท์ จำกัด,BG00013662,บริษัท สก๊อต เพ้นท์ จำกัด,BG00013662,บริษัท สก๊อต เพ้นท์ จำกัด,SG00000036,MR. SONGTHAM C.
IR,RB15950051,10,20-04-18,ENFL90900-DR000200,ALMATEX L9090,"3,000.000",KG,1000148368,10,ZGOR,PO0001993,Z090,BG00013662,บริษัท สก๊อต เพ้นท์ จำกัด,BG00013662,บริษัท สก๊อต เพ้นท์ จำกัด,BG00013662,บริษัท สก๊อต เพ้นท์ จำกัด,BG00013662,บริษัท สก๊อต เพ้นท์ จำกัด,SG00000036,MR. SONGTHAM C.
IR,RB15950051,20,20-04-18,ENJQ197T0-DR000200,OLESTER Q197T,"2,000.000",KG,1000148368,20,ZGOR,PO0001993,Z090,BG00013662,บริษัท สก๊อต เพ้นท์ จำกัด,BG00013662,บริษัท สก๊อต เพ้นท์ จำกัด,BG00013662,บริษัท สก๊อต เพ้นท์ จำกัด,BG00013662,บริษัท สก๊อต เพ้นท์ จำกัด,SG00000036,MR. SONGTHAM C.
IR,RB15950051,30,20-04-18,ENJQR331T-DR000200,OLESTER QR331T,"2,000.000",KG,1000148368,30,ZGOR,PO0001993,Z090,BG00013662,บริษัท สก๊อต เพ้นท์ จำกัด,BG00013662,บริษัท สก๊อต เพ้นท์ จำกัด,BG00013662,บริษัท สก๊อต เพ้นท์ จำกัด,BG00013662,บริษัท สก๊อต เพ้นท์ จำกัด,SG00000036,MR. SONGTHAM C.
IR,RB15950052,10,20-04-18,ESA336HVR-DR000220,ESTAR R336HV,"3,300.000",KG,1000148091,10,ZGOR,'-,Z090,BG00013533,บริษัท สยาม จีอาร์พี ไพพ์ จำกัด,BG00013534,โรงงานหนองแค,BG00013533,บริษัท สยาม จีอาร์พี ไพพ์ จำกัด,BG00013533,บริษัท สยาม จีอาร์พี ไพพ์ จำกัด,SG00000040,MS. SUTINA CHONLACHIT
IR,RB15950053,10,20-04-18,RKVV281L0-BLK01000,VINYLAX-281L,"2,000.000",KG,1000147494,10,ZGOR,PO61030350,Z060,BG00013490,บริษัท ที ทารุทานิ แพค จำกัด,BG00013490,บริษัท ที ทารุทานิ แพค จำกัด,BG00013490,บริษัท ที ทารุทานิ แพค จำกัด,BG00013490,บริษัท ที ทารุทานิ แพค จำกัด,SG00000028,MR. PRAMOTE R.
IR,RB15950054,50,20-04-18,RKA506000-DR000200,ACRYLAX-506,"6,000.000",KG,1000146223,50,ZGOR,2DM-PM1803003,Z090,BG00013583,บริษัท สหไทยใยแก้ว จำกัด,BG00013583,บริษัท สหไทยใยแก้ว จำกัด,BG00013583,บริษัท สหไทยใยแก้ว จำกัด,BG00013583,บริษัท สหไทยใยแก้ว จำกัด,SG00000028,MR. PRAMOTE R.
IR,RB15950055,50,20-04-18,RKA506000-DR000200,ACRYLAX-506,"6,000.000",KG,1000146182,50,ZGOR,DM-PM1803004,Z090,BG00013069,บริษัท สหไทยใยแก้ว จำกัด,BG00013069,บริษัท สหไทยใยแก้ว จำกัด,BG00013069,บริษัท สหไทยใยแก้ว จำกัด,BG00013069,บริษัท สหไทยใยแก้ว จำกัด,SG00000028,MR. PRAMOTE R.
IR,RB15950056,20,20-04-18,ENGAL9039-BLK01000,ALMATEX-A-9039,"5,000.000",KG,1000144801,20,ZGOR,2110038578,Z120,BG00012983,บริษัท นิปปอนเพนต์ เดคโคเรทีฟ โคทติ,BG00012983,บริษัท นิปปอนเพนต์ เดคโคเรทีฟ โคทติ,BG00012983,บริษัท นิปปอนเพนต์ เดคโคเรทีฟ โคทติ,BG00012983,บริษัท นิปปอนเพนต์ เดคโคเรทีฟ โคทติ,SG00000039,MS. KULASAB
IR,RB15950057,10,20-04-18,RKA1312S1-DR000200,ACRYLAX-1312S-10,400.000,KG,1000149527,10,ZGOR,'-,Z000,BG00013608,ห้างหุ้นส่วนจำกัด ก.วีรภา,BG00013608,ห้างหุ้นส่วนจำกัด ก.วีรภา,BG00013608,ห้างหุ้นส่วนจำกัด ก.วีรภา,BG00013608,ห้างหุ้นส่วนจำกัด ก.วีรภา,SG00000038,MR. NUT P.
IR,RB15950058,10,20-04-18,RKVBW3130-BLK01000,BONDWOOD-313,"1,000.000",KG,1000149393,10,ZGOR,PO.61032877,Z030,BG00013494,บริษัท วู้ดเวอร์ค ไซโตะ จำกัด,BG00013496,ช.ชาญชัยขนส่ง,BG00013494,บริษัท วู้ดเวอร์ค ไซโตะ จำกัด,BG00013494,บริษัท วู้ดเวอร์ค ไซโตะ จำกัด,SG00000028,MR. PRAMOTE R.
IR,RB15950059,30,20-04-18,RKA3345P0-DR000200,ACRYLAX-3345P,800.000,KG,1000147782,30,ZGOR,1400125946(AM)TPC6,Z090,BG00013067,บริษัท เท็กซ์ไทล์เพรสทีจ จำกัด (มหา,BG00013067,บริษัท เท็กซ์ไทล์เพรสทีจ จำกัด (มหา,BG00013067,บริษัท เท็กซ์ไทล์เพรสทีจ จำกัด (มหา,BG00013067,บริษัท เท็กซ์ไทล์เพรสทีจ จำกัด (มหา,SG00000030,MR. VISIT R.
